#,Date-Time (French Polynesia Standard Time),Ch:1 - Hot_sump   (°C),Chan 1 Alarm Tripped,Host Connected,Chan 1 Alarm Cleared,Button Down,Button Up,End of File
2700,07/01/2023 07:28:45,29.51,,,,,,
2701,07/01/2023 07:38:45,29.30,,,,,,
2702,07/01/2023 07:48:45,29.77,,,,,,
2703,07/01/2023 07:58:45,29.94,,,,,,
2704,07/01/2023 08:08:45,29.64,,,,,,
2705,07/01/2023 08:18:45,29.43,,,,,,
2706,07/01/2023 08:28:45,29.60,,,,,,
2707,07/01/2023 08:38:45,29.90,,,,,,
2708,07/01/2023 08:48:45,29.64,,,,,,
2709,07/01/2023 08:58:45,29.51,,,,,,
2710,07/01/2023 09:08:45,29.38,,,,,,
2711,07/01/2023 09:18:45,29.30,,,,,,
2712,07/01/2023 09:28:45,29.81,,,,,,
2713,07/01/2023 09:38:45,29.77,,,,,,
2714,07/01/2023 09:48:45,29.64,,,,,,
2715,07/01/2023 09:58:45,29.56,,,,,,
2716,07/01/2023 10:08:45,29.47,,,,,,
2717,07/01/2023 10:18:45,29.43,,,,,,
2718,07/01/2023 10:28:45,29.43,,,,,,
2719,07/01/2023 10:38:45,29.51,,,,,,
2720,07/01/2023 10:48:45,29.94,,,,,,
2721,07/01/2023 10:58:45,29.77,,,,,,
2722,07/01/2023 11:08:45,29.64,,,,,,
2723,07/01/2023 11:18:45,29.68,,,,,,
2724,07/01/2023 11:28:45,29.60,,,,,,
2725,07/01/2023 11:38:45,29.60,,,,,,
2726,07/01/2023 11:48:45,29.56,,,,,,
2727,07/01/2023 11:58:45,29.56,,,,,,
2728,07/01/2023 12:08:45,29.51,,,,,,
2729,07/01/2023 12:18:45,29.43,,,,,,
2730,07/01/2023 12:28:45,29.38,,,,,,
2731,07/01/2023 12:38:45,29.51,,,,,,
2732,07/01/2023 12:48:45,29.94,,,,,,
2733,07/01/2023 12:58:45,29.73,,,,,,
2734,07/01/2023 13:08:45,29.64,,,,,,
2735,07/01/2023 13:18:45,29.68,,,,,,
2736,07/01/2023 13:28:45,29.56,,,,,,
2737,07/01/2023 13:38:45,29.64,,,,,,
2738,07/01/2023 13:48:45,29.68,,,,,,
2739,07/01/2023 13:58:45,29.64,,,,,,
2740,07/01/2023 14:08:45,29.64,,,,,,
2741,07/01/2023 14:18:45,29.60,,,,,,
2742,07/01/2023 14:28:45,29.56,,,,,,
2743,07/01/2023 14:38:45,29.51,,,,,,
2744,07/01/2023 14:48:45,29.56,,,,,,
2745,07/01/2023 14:58:45,29.47,,,,,,
2746,07/01/2023 15:08:45,29.43,,,,,,
2747,07/01/2023 15:18:45,29.47,,,,,,
2748,07/01/2023 15:28:45,29.47,,,,,,
2749,07/01/2023 15:38:45,29.51,,,,,,
2750,07/01/2023 15:48:45,29.64,,,,,,
2751,07/01/2023 15:58:45,29.47,,,,,,
2752,07/01/2023 16:08:45,29.34,,,,,,
2753,07/01/2023 16:18:45,29.68,,,,,,
2754,07/01/2023 16:28:45,29.77,,,,,,
2755,07/01/2023 16:38:45,29.60,,,,,,
2756,07/01/2023 16:48:45,29.47,,,,,,
2757,07/01/2023 16:58:45,29.34,,,,,,
2758,07/01/2023 17:08:45,29.64,,,,,,
2759,07/01/2023 17:18:45,29.86,,,,,,
2760,07/01/2023 17:28:45,29.47,,,,,,
2761,07/01/2023 17:38:45,29.30,,,,,,
2762,07/01/2023 17:48:45,29.68,,,,,,
2763,07/01/2023 17:58:45,29.73,,,,,,
2764,07/01/2023 18:08:45,29.51,,,,,,
2765,07/01/2023 18:18:45,29.38,,,,,,
2766,07/01/2023 18:28:45,29.56,,,,,,
2767,07/01/2023 18:38:45,29.77,,,,,,
2768,07/01/2023 18:48:45,29.64,,,,,,
2769,07/01/2023 18:58:45,29.43,,,,,,
2770,07/01/2023 19:08:45,29.43,,,,,,
2771,07/01/2023 19:18:45,29.68,,,,,,
2772,07/01/2023 19:28:45,29.81,,,,,,
2773,07/01/2023 19:38:45,29.56,,,,,,
2774,07/01/2023 19:48:45,29.38,,,,,,
2775,07/01/2023 19:58:45,29.47,,,,,,
2776,07/01/2023 20:08:45,29.77,,,,,,
2777,07/01/2023 20:18:45,29.77,,,,,,
2778,07/01/2023 20:28:45,29.43,,,,,,
2779,07/01/2023 20:38:45,29.43,,,,,,
2780,07/01/2023 20:48:45,29.73,,,,,,
2781,07/01/2023 20:58:45,29.77,,,,,,
2782,07/01/2023 21:08:45,29.51,,,,,,
2783,07/01/2023 21:18:45,29.38,,,,,,
2784,07/01/2023 21:28:45,29.43,,,,,,
2785,07/01/2023 21:38:45,29.81,,,,,,
2786,07/01/2023 21:48:45,29.64,,,,,,
2787,07/01/2023 21:58:45,29.47,,,,,,
2788,07/01/2023 22:08:45,29.34,,,,,,
2789,07/01/2023 22:18:45,29.64,,,,,,
2790,07/01/2023 22:28:45,29.77,,,,,,
2791,07/01/2023 22:38:45,29.51,,,,,,
2792,07/01/2023 22:48:45,29.34,,,,,,
2793,07/01/2023 22:58:45,29.64,,,,,,
2794,07/01/2023 23:08:45,29.77,,,,,,
2795,07/01/2023 23:18:45,29.60,,,,,,
2796,07/01/2023 23:28:45,29.30,,,,,,
2797,07/01/2023 23:38:45,29.51,,,,,,
2798,07/01/2023 23:48:45,29.77,,,,,,
2799,07/01/2023 23:58:45,29.73,,,,,,
2800,07/02/2023 00:08:45,29.43,,,,,,
2801,07/02/2023 00:18:45,29.30,,,,,,
2802,07/02/2023 00:28:45,29.60,,,,,,
2803,07/02/2023 00:38:45,29.81,,,,,,
2804,07/02/2023 00:48:45,29.56,,,,,,
2805,07/02/2023 00:58:45,29.30,,,,,,
2806,07/02/2023 01:08:45,29.56,,,,,,
2807,07/02/2023 01:18:45,29.81,,,,,,
2808,07/02/2023 01:28:45,29.60,,,,,,
2809,07/02/2023 01:38:45,29.43,,,,,,
2810,07/02/2023 01:48:45,29.34,,,,,,
2811,07/02/2023 01:58:45,29.73,,,,,,
2812,07/02/2023 02:08:45,29.77,,,,,,
2813,07/02/2023 02:18:45,29.51,,,,,,
2814,07/02/2023 02:28:45,29.34,,,,,,
2815,07/02/2023 02:38:45,29.60,,,,,,
2816,07/02/2023 02:48:45,29.86,,,,,,
2817,07/02/2023 02:58:45,29.56,,,,,,
2818,07/02/2023 03:08:45,29.34,,,,,,
2819,07/02/2023 03:18:45,29.56,,,,,,
2820,07/02/2023 03:28:45,29.73,,,,,,
2821,07/02/2023 03:38:45,29.64,,,,,,
2822,07/02/2023 03:48:45,29.43,,,,,,
2823,07/02/2023 03:58:45,29.30,,,,,,
2824,07/02/2023 04:08:45,29.64,,,,,,
2825,07/02/2023 04:18:45,29.81,,,,,,
2826,07/02/2023 04:28:45,29.60,,,,,,
2827,07/02/2023 04:38:45,29.34,,,,,,
2828,07/02/2023 04:48:45,29.51,,,,,,
2829,07/02/2023 04:58:45,29.68,,,,,,
2830,07/02/2023 05:08:45,29.90,,,,,,
2831,07/02/2023 05:18:45,29.51,,,,,,
2832,07/02/2023 05:28:45,29.30,,,,,,
2833,07/02/2023 05:38:45,29.51,,,,,,
2834,07/02/2023 05:48:45,29.60,,,,,,
2835,07/02/2023 05:58:45,29.86,,,,,,
2836,07/02/2023 06:08:45,29.81,,,,,,
2837,07/02/2023 06:18:45,29.47,,,,,,
2838,07/02/2023 06:28:45,29.38,,,,,,
2839,07/02/2023 06:38:45,29.60,,,,,,
2840,07/02/2023 06:48:45,29.73,,,,,,
2841,07/02/2023 06:58:45,29.90,,,,,,
2842,07/02/2023 07:08:45,29.51,,,,,,
2843,07/02/2023 07:18:45,29.38,,,,,,
2844,07/02/2023 07:28:45,29.64,,,,,,
2845,07/02/2023 07:38:45,29.81,,,,,,
2846,07/02/2023 07:48:45,29.73,,,,,,
2847,07/02/2023 07:58:45,29.47,,,,,,
2848,07/02/2023 08:08:45,29.34,,,,,,
2849,07/02/2023 08:18:45,29.68,,,,,,
2850,07/02/2023 08:28:45,29.90,,,,,,
2851,07/02/2023 08:38:45,29.64,,,,,,
2852,07/02/2023 08:48:45,29.47,,,,,,
2853,07/02/2023 08:58:45,29.30,,,,,,
2854,07/02/2023 09:08:45,29.64,,,,,,
2855,07/02/2023 09:18:45,29.86,,,,,,
2856,07/02/2023 09:28:45,29.64,,,,,,
2857,07/02/2023 09:38:45,29.51,,,,,,
2858,07/02/2023 09:48:45,29.43,,,,,,
2859,07/02/2023 09:58:45,29.38,,,,,,
2860,07/02/2023 10:08:45,29.43,,,,,,
2861,07/02/2023 10:18:45,29.86,,,,,,
2862,07/02/2023 10:28:45,29.73,,,,,,
2863,07/02/2023 10:38:45,29.68,,,,,,
2864,07/02/2023 10:48:45,29.60,,,,,,
2865,07/02/2023 10:58:45,29.60,,,,,,
2866,07/02/2023 11:08:45,29.51,,,,,,
2867,07/02/2023 11:18:45,29.47,,,,,,
2868,07/02/2023 11:28:45,29.43,,,,,,
2869,07/02/2023 11:38:45,29.47,,,,,,
2870,07/02/2023 11:48:45,29.94,,,,,,
2871,07/02/2023 11:58:45,29.81,,,,,,
2872,07/02/2023 12:08:45,29.73,,,,,,
2873,07/02/2023 12:18:45,29.60,,,,,,
2874,07/02/2023 12:28:45,29.60,,,,,,
2875,07/02/2023 12:38:45,29.64,,,,,,
2876,07/02/2023 12:48:45,29.60,,,,,,
2877,07/02/2023 12:58:45,29.56,,,,,,
2878,07/02/2023 13:08:45,29.56,,,,,,
2879,07/02/2023 13:18:45,29.51,,,,,,
2880,07/02/2023 13:28:45,29.47,,,,,,
2881,07/02/2023 13:38:45,29.47,,,,,,
2882,07/02/2023 13:48:45,29.43,,,,,,
2883,07/02/2023 13:58:45,29.43,,,,,,
2884,07/02/2023 14:08:45,29.56,,,,,,
2885,07/02/2023 14:18:45,29.90,,,,,,
2886,07/02/2023 14:28:45,29.77,,,,,,
2887,07/02/2023 14:38:45,29.68,,,,,,
2888,07/02/2023 14:48:45,29.60,,,,,,
2889,07/02/2023 14:58:45,29.47,,,,,,
2890,07/02/2023 15:08:45,29.43,,,,,,
2891,07/02/2023 15:18:45,29.64,,,,,,
2892,07/02/2023 15:28:45,29.86,,,,,,
2893,07/02/2023 15:38:45,29.64,,,,,,
2894,07/02/2023 15:48:45,29.64,,,,,,
2895,07/02/2023 15:58:45,29.47,,,,,,
2896,07/02/2023 16:08:45,29.34,,,,,,
2897,07/02/2023 16:18:45,29.73,,,,,,
2898,07/02/2023 16:28:45,29.77,,,,,,
2899,07/02/2023 16:38:45,29.60,,,,,,
2900,07/02/2023 16:48:45,29.47,,,,,,
2901,07/02/2023 16:58:45,29.30,,,,,,
2902,07/02/2023 17:08:45,29.64,,,,,,
2903,07/02/2023 17:18:45,29.81,,,,,,
2904,07/02/2023 17:28:45,29.56,,,,,,
2905,07/02/2023 17:38:45,29.43,,,,,,
2906,07/02/2023 17:48:45,29.34,,,,,,
2907,07/02/2023 17:58:45,29.73,,,,,,
2908,07/02/2023 18:08:45,29.77,,,,,,
2909,07/02/2023 18:18:45,29.51,,,,,,
2910,07/02/2023 18:28:45,29.34,,,,,,
2911,07/02/2023 18:38:45,29.51,,,,,,
2912,07/02/2023 18:48:45,29.77,,,,,,
2913,07/02/2023 18:58:45,29.64,,,,,,
2914,07/02/2023 19:08:45,29.43,,,,,,
2915,07/02/2023 19:18:45,29.43,,,,,,
2916,07/02/2023 19:28:45,29.64,,,,,,
2917,07/02/2023 19:38:45,29.73,,,,,,
2918,07/02/2023 19:48:45,29.51,,,,,,
2919,07/02/2023 19:58:45,29.38,,,,,,
2920,07/02/2023 20:08:45,29.51,,,,,,
2921,07/02/2023 20:18:45,29.81,,,,,,
2922,07/02/2023 20:28:45,29.68,,,,,,
2923,07/02/2023 20:38:45,29.43,,,,,,
2924,07/02/2023 20:48:45,29.34,,,,,,
2925,07/02/2023 20:58:45,29.60,,,,,,
2926,07/02/2023 21:08:45,29.81,,,,,,
2927,07/02/2023 21:18:45,29.51,,,,,,
2928,07/02/2023 21:28:45,29.38,,,,,,
2929,07/02/2023 21:38:45,29.34,,,,,,
2930,07/02/2023 21:48:45,29.64,,,,,,
2931,07/02/2023 21:58:45,29.77,,,,,,
2932,07/02/2023 22:08:45,29.56,,,,,,
2933,07/02/2023 22:18:45,29.38,,,,,,
2934,07/02/2023 22:28:45,29.34,,,,,,
2935,07/02/2023 22:38:45,29.73,,,,,,
2936,07/02/2023 22:48:45,29.73,,,,,,
2937,07/02/2023 22:58:45,29.47,,,,,,
2938,07/02/2023 23:08:45,29.30,,,,,,
2939,07/02/2023 23:18:45,29.60,,,,,,
2940,07/02/2023 23:28:45,29.77,,,,,,
2941,07/02/2023 23:38:45,29.60,,,,,,
2942,07/02/2023 23:48:45,29.43,,,,,,
2943,07/02/2023 23:58:45,29.30,,,,,,
2944,07/03/2023 00:08:45,29.64,,,,,,
2945,07/03/2023 00:18:45,29.77,,,,,,
2946,07/03/2023 00:28:45,29.51,,,,,,
2947,07/03/2023 00:38:45,29.34,,,,,,
2948,07/03/2023 00:48:45,29.56,,,,,,
2949,07/03/2023 00:58:45,29.81,,,,,,
2950,07/03/2023 01:08:45,29.56,,,,,,
2951,07/03/2023 01:18:45,29.43,,,,,,
2952,07/03/2023 01:28:45,29.38,,,,,,
2953,07/03/2023 01:38:45,29.68,,,,,,
2954,07/03/2023 01:48:45,29.68,,,,,,
2955,07/03/2023 01:58:45,29.47,,,,,,
2956,07/03/2023 02:08:45,29.34,,,,,,
2957,07/03/2023 02:18:45,29.68,,,,,,
2958,07/03/2023 02:28:45,29.77,,,,,,
2959,07/03/2023 02:38:45,29.43,,,,,,
2960,07/03/2023 02:48:45,29.30,,,,,,
2961,07/03/2023 02:58:45,29.64,,,,,,
2962,07/03/2023 03:08:45,29.86,,,,,,
2963,07/03/2023 03:18:45,29.56,,,,,,
2964,07/03/2023 03:28:45,29.34,,,,,,
2965,07/03/2023 03:38:45,29.60,,,,,,
2966,07/03/2023 03:48:45,29.81,,,,,,
2967,07/03/2023 03:58:45,29.56,,,,,,
2968,07/03/2023 04:08:45,29.34,,,,,,
2969,07/03/2023 04:18:45,29.47,,,,,,
2970,07/03/2023 04:28:45,29.77,,,,,,
2971,07/03/2023 04:38:45,29.64,,,,,,
2972,07/03/2023 04:48:45,29.43,,,,,,
2973,07/03/2023 04:58:45,29.30,,,,,,
2974,07/03/2023 05:08:45,29.68,,,,,,
2975,07/03/2023 05:18:45,29.77,,,,,,
2976,07/03/2023 05:28:45,29.47,,,,,,
2977,07/03/2023 05:38:45,29.34,,,,,,
2978,07/03/2023 05:48:45,29.56,,,,,,
2979,07/03/2023 05:58:45,29.86,,,,,,
2980,07/03/2023 06:08:45,29.60,,,,,,
2981,07/03/2023 06:18:45,29.43,,,,,,
2982,07/03/2023 06:28:45,29.43,,,,,,
2983,07/03/2023 06:38:45,29.73,,,,,,
2984,07/03/2023 06:48:45,29.77,,,,,,
2985,07/03/2023 06:58:45,29.51,,,,,,
2986,07/03/2023 07:08:45,29.34,,,,,,
2987,07/03/2023 07:18:45,29.51,,,,,,
2988,07/03/2023 07:28:45,29.86,,,,,,
2989,07/03/2023 07:38:45,29.68,,,,,,
2990,07/03/2023 07:48:45,29.56,,,,,,
2991,07/03/2023 07:58:45,29.38,,,,,,
2992,07/03/2023 08:08:45,29.64,,,,,,
2993,07/03/2023 08:18:45,29.86,,,,,,
2994,07/03/2023 08:28:45,29.64,,,,,,
2995,07/03/2023 08:38:45,29.56,,,,,,
2996,07/03/2023 08:48:45,29.47,,,,,,
2997,07/03/2023 08:58:45,29.38,,,,,,
2998,07/03/2023 09:08:45,29.56,,,,,,
2999,07/03/2023 09:18:45,29.94,,,,,,
3000,07/03/2023 09:28:45,29.73,,,,,,
3001,07/03/2023 09:38:45,29.60,,,,,,
3002,07/03/2023 09:48:45,29.56,,,,,,
3003,07/03/2023 09:58:45,29.51,,,,,,
3004,07/03/2023 10:08:45,29.43,,,,,,
3005,07/03/2023 10:18:45,29.73,,,,,,
3006,07/03/2023 10:28:45,29.90,,,,,,
3007,07/03/2023 10:38:45,29.73,,,,,,
3008,07/03/2023 10:48:45,29.73,,,,,,
3009,07/03/2023 10:58:45,29.60,,,,,,
3010,07/03/2023 11:08:45,29.56,,,,,,
3011,07/03/2023 11:18:45,29.47,,,,,,
3012,07/03/2023 11:28:45,29.51,,,,,,
3013,07/03/2023 11:38:45,29.47,,,,,,
3014,07/03/2023 11:48:45,29.43,,,,,,
3015,07/03/2023 11:58:45,29.77,,,,,,
3016,07/03/2023 12:08:45,29.90,,,,,,
3017,07/03/2023 12:18:45,29.77,,,,,,
3018,07/03/2023 12:28:45,29.68,,,,,,
3019,07/03/2023 12:38:45,29.64,,,,,,
3020,07/03/2023 12:48:45,29.68,,,,,,
3021,07/03/2023 12:58:45,29.56,,,,,,
3022,07/03/2023 13:08:45,29.60,,,,,,
3023,07/03/2023 13:18:45,29.56,,,,,,
3024,07/03/2023 13:28:45,29.56,,,,,,
3025,07/03/2023 13:38:45,29.60,,,,,,
3026,07/03/2023 13:48:45,29.60,,,,,,
3027,07/03/2023 13:58:45,29.47,,,,,,
3028,07/03/2023 14:08:45,29.43,,,,,,
3029,07/03/2023 14:18:45,29.51,,,,,,
3030,07/03/2023 14:28:45,29.51,,,,,,
3031,07/03/2023 14:36:40,,,,,Logged,Logged,
3032,07/03/2023 14:36:44,,,Logged,,,,Logged
