#,Date-Time (French Polynesia Standard Time),Ch:1 - Hot_sump   (°C),Chan 1 Alarm Tripped,Chan 1 Alarm Cleared,Button Down,Button Up,Host Connected,End of File
2166,07/19/2023 21:26:32,29.43,,,,,,
2167,07/19/2023 21:36:32,29.38,,,,,,
2168,07/19/2023 21:46:32,29.34,,,,,,
2169,07/19/2023 21:56:32,29.38,,,,,,
2170,07/19/2023 22:06:32,29.38,,,,,,
2171,07/19/2023 22:16:32,29.34,,,,,,
2172,07/19/2023 22:26:32,29.38,,,,,,
2173,07/19/2023 22:36:32,29.38,,,,,,
2174,07/19/2023 22:46:32,29.43,,,,,,
2175,07/19/2023 22:56:32,29.38,,,,,,
2176,07/19/2023 23:06:32,29.38,,,,,,
2177,07/19/2023 23:16:32,29.43,,,,,,
2178,07/19/2023 23:26:32,29.43,,,,,,
2179,07/19/2023 23:36:32,29.34,,,,,,
2180,07/19/2023 23:46:32,29.38,,,,,,
2181,07/19/2023 23:56:32,29.30,,,,,,
2182,07/20/2023 00:06:32,29.30,,,,,,
2183,07/20/2023 00:16:32,29.30,,,,,,
2184,07/20/2023 00:26:32,29.26,,,,,,
2185,07/20/2023 00:36:32,29.26,,,,,,
2186,07/20/2023 00:46:32,29.30,,,,,,
2187,07/20/2023 00:56:32,29.30,,,,,,
2188,07/20/2023 01:06:32,29.26,,,,,,
2189,07/20/2023 01:16:32,29.30,,,,,,
2190,07/20/2023 01:26:32,29.34,,,,,,
2191,07/20/2023 01:36:32,29.30,,,,,,
2192,07/20/2023 01:46:32,29.38,,,,,,
2193,07/20/2023 01:56:32,29.34,,,,,,
2194,07/20/2023 02:06:32,29.30,,,,,,
2195,07/20/2023 02:16:32,29.34,,,,,,
2196,07/20/2023 02:26:32,29.34,,,,,,
2197,07/20/2023 02:36:32,29.34,,,,,,
2198,07/20/2023 02:46:32,29.34,,,,,,
2199,07/20/2023 02:56:32,29.34,,,,,,
2200,07/20/2023 03:06:32,29.38,,,,,,
2201,07/20/2023 03:16:32,29.34,,,,,,
2202,07/20/2023 03:26:32,29.34,,,,,,
2203,07/20/2023 03:36:32,29.43,,,,,,
2204,07/20/2023 03:46:32,29.43,,,,,,
2205,07/20/2023 03:56:32,29.38,,,,,,
2206,07/20/2023 04:06:32,29.47,,,,,,
2207,07/20/2023 04:16:32,29.43,,,,,,
2208,07/20/2023 04:26:32,29.38,,,,,,
2209,07/20/2023 04:36:32,29.34,,,,,,
2210,07/20/2023 04:46:32,29.30,,,,,,
2211,07/20/2023 04:56:32,29.34,,,,,,
2212,07/20/2023 05:06:32,29.30,,,,,,
2213,07/20/2023 05:16:32,29.26,,,,,,
2214,07/20/2023 05:26:32,29.21,,,,,,
2215,07/20/2023 05:36:32,29.17,,,,,,
2216,07/20/2023 05:46:32,29.17,,,,,,
2217,07/20/2023 05:56:32,29.13,,,,,,
2218,07/20/2023 06:06:32,29.08,,,,,,
2219,07/20/2023 06:16:32,29.08,,,,,,
2220,07/20/2023 06:26:32,29.08,,,,,,
2221,07/20/2023 06:36:32,29.04,,,,,,
2222,07/20/2023 06:46:32,29.04,,,,,,
2223,07/20/2023 06:56:32,29.00,,,,,,
2224,07/20/2023 07:06:32,29.04,,,,,,
2225,07/20/2023 07:16:32,29.04,,,,,,
2226,07/20/2023 07:26:32,29.00,,,,,,
2227,07/20/2023 07:36:32,29.04,,,,,,
2228,07/20/2023 07:46:32,29.00,,,,,,
2229,07/20/2023 07:56:32,29.00,,,,,,
2230,07/20/2023 08:06:32,29.00,,,,,,
2231,07/20/2023 08:16:32,29.00,,,,,,
2232,07/20/2023 08:26:32,29.08,,,,,,
2233,07/20/2023 08:36:32,29.13,,,,,,
2234,07/20/2023 08:46:32,29.13,,,,,,
2235,07/20/2023 08:56:32,29.21,,,,,,
2236,07/20/2023 09:06:32,29.21,,,,,,
2237,07/20/2023 09:16:32,29.26,,,,,,
2238,07/20/2023 09:26:32,29.34,,,,,,
2239,07/20/2023 09:36:32,29.34,,,,,,
2240,07/20/2023 09:46:32,29.34,,,,,,
2241,07/20/2023 09:56:32,29.34,,,,,,
2242,07/20/2023 10:06:32,29.43,,,,,,
2243,07/20/2023 10:16:32,29.47,,,,,,
2244,07/20/2023 10:26:32,29.51,,,,,,
2245,07/20/2023 10:36:32,29.47,,,,,,
2246,07/20/2023 10:46:32,29.38,,,,,,
2247,07/20/2023 10:56:32,29.30,,,,,,
2248,07/20/2023 11:06:32,29.26,,,,,,
2249,07/20/2023 11:16:32,29.38,,,,,,
2250,07/20/2023 11:26:32,29.43,,,,,,
2251,07/20/2023 11:36:32,29.43,,,,,,
2252,07/20/2023 11:46:32,29.38,,,,,,
2253,07/20/2023 11:56:32,29.38,,,,,,
2254,07/20/2023 12:06:32,29.43,,,,,,
2255,07/20/2023 12:16:32,29.38,,,,,,
2256,07/20/2023 12:26:32,29.47,,,,,,
2257,07/20/2023 12:36:32,29.47,,,,,,
2258,07/20/2023 12:46:32,29.51,,,,,,
2259,07/20/2023 12:56:32,29.56,,,,,,
2260,07/20/2023 13:06:32,29.56,,,,,,
2261,07/20/2023 13:16:32,29.60,,,,,,
2262,07/20/2023 13:26:32,29.64,,,,,,
2263,07/20/2023 13:36:32,29.56,,,,,,
2264,07/20/2023 13:46:32,29.51,,,,,,
2265,07/20/2023 13:56:32,29.51,,,,,,
2266,07/20/2023 14:06:32,29.64,,,,,,
2267,07/20/2023 14:16:32,29.60,,,,,,
2268,07/20/2023 14:26:32,29.60,,,,,,
2269,07/20/2023 14:36:32,29.60,,,,,,
2270,07/20/2023 14:46:32,29.60,,,,,,
2271,07/20/2023 14:56:32,29.64,,,,,,
2272,07/20/2023 15:06:32,29.68,,,,,,
2273,07/20/2023 15:16:32,29.68,,,,,,
2274,07/20/2023 15:26:32,29.64,,,,,,
2275,07/20/2023 15:36:32,29.64,,,,,,
2276,07/20/2023 15:46:32,29.60,,,,,,
2277,07/20/2023 15:56:32,29.60,,,,,,
2278,07/20/2023 16:06:32,29.68,,,,,,
2279,07/20/2023 16:16:32,29.81,,,,,,
2280,07/20/2023 16:26:32,29.30,,,,,,
2281,07/20/2023 16:36:32,29.00,,,,,,
2282,07/20/2023 16:46:32,28.53,,,,,,
2283,07/20/2023 16:56:32,28.27,,,,,,
2284,07/20/2023 17:06:32,28.10,,,,,,
2285,07/20/2023 17:16:32,28.44,,,,,,
2286,07/20/2023 17:26:32,28.74,,,,,,
2287,07/20/2023 17:36:32,29.00,,,,,,
2288,07/20/2023 17:46:32,29.21,,,,,,
2289,07/20/2023 17:56:32,29.43,,,,,,
2290,07/20/2023 18:06:32,29.56,,,,,,
2291,07/20/2023 18:16:32,29.73,,,,,,
2292,07/20/2023 18:26:32,29.34,,,,,,
2293,07/20/2023 18:36:32,29.47,,,,,,
2294,07/20/2023 18:46:32,29.73,,,,,,
2295,07/20/2023 18:56:32,29.30,,,,,,
2296,07/20/2023 19:06:32,29.51,,,,,,
2297,07/20/2023 19:16:32,29.68,,,,,,
2298,07/20/2023 19:26:32,29.38,,,,,,
2299,07/20/2023 19:36:32,29.47,,,,,,
2300,07/20/2023 19:46:32,29.60,,,,,,
2301,07/20/2023 19:56:32,29.73,,,,,,
2302,07/20/2023 20:06:32,29.30,,,,,,
2303,07/20/2023 20:16:32,29.47,,,,,,
2304,07/20/2023 20:26:32,29.60,,,,,,
2305,07/20/2023 20:36:32,29.73,,,,,,
2306,07/20/2023 20:46:32,29.38,,,,,,
2307,07/20/2023 20:56:32,29.47,,,,,,
2308,07/20/2023 21:06:32,29.60,,,,,,
2309,07/20/2023 21:16:32,29.64,,,,,,
2310,07/20/2023 21:26:32,29.30,,,,,,
2311,07/20/2023 21:36:32,29.43,,,,,,
2312,07/20/2023 21:46:32,29.56,,,,,,
2313,07/20/2023 21:56:32,29.73,,,,,,
2314,07/20/2023 22:06:32,29.73,,,,,,
2315,07/20/2023 22:16:32,29.34,,,,,,
2316,07/20/2023 22:26:32,29.51,,,,,,
2317,07/20/2023 22:36:32,29.68,,,,,,
2318,07/20/2023 22:46:32,29.73,,,,,,
2319,07/20/2023 22:56:32,29.34,,,,,,
2320,07/20/2023 23:06:32,29.51,,,,,,
2321,07/20/2023 23:16:32,29.64,,,,,,
2322,07/20/2023 23:26:32,29.56,,,,,,
2323,07/20/2023 23:36:32,29.43,,,,,,
2324,07/20/2023 23:46:32,29.60,,,,,,
2325,07/20/2023 23:56:32,29.77,,,,,,
2326,07/21/2023 00:06:32,29.38,,,,,,
2327,07/21/2023 00:16:32,29.51,,,,,,
2328,07/21/2023 00:26:32,29.68,,,,,,
2329,07/21/2023 00:36:32,29.81,,,,,,
2330,07/21/2023 00:46:32,29.38,,,,,,
2331,07/21/2023 00:56:32,29.51,,,,,,
2332,07/21/2023 01:06:32,29.68,,,,,,
2333,07/21/2023 01:16:32,29.68,,,,,,
2334,07/21/2023 01:26:32,29.34,,,,,,
2335,07/21/2023 01:36:32,29.51,,,,,,
2336,07/21/2023 01:46:32,29.64,,,,,,
2337,07/21/2023 01:56:32,29.77,,,,,,
2338,07/21/2023 02:06:32,29.38,,,,,,
2339,07/21/2023 02:16:32,29.38,,,,,,
2340,07/21/2023 02:26:32,29.56,,,,,,
2341,07/21/2023 02:36:32,29.68,,,,,,
2342,07/21/2023 02:46:32,29.60,,,,,,
2343,07/21/2023 02:56:32,29.43,,,,,,
2344,07/21/2023 03:06:32,29.60,,,,,,
2345,07/21/2023 03:16:32,29.68,,,,,,
2346,07/21/2023 03:26:32,29.77,,,,,,
2347,07/21/2023 03:36:32,29.30,,,,,,
2348,07/21/2023 03:46:32,29.47,,,,,,
2349,07/21/2023 03:56:32,29.64,,,,,,
2350,07/21/2023 04:06:32,29.81,,,,,,
2351,07/21/2023 04:16:32,29.34,,,,,,
2352,07/21/2023 04:26:32,29.47,,,,,,
2353,07/21/2023 04:36:32,29.60,,,,,,
2354,07/21/2023 04:46:32,29.73,,,,,,
2355,07/21/2023 04:56:32,29.34,,,,,,
2356,07/21/2023 05:06:32,29.38,,,,,,
2357,07/21/2023 05:16:32,29.51,,,,,,
2358,07/21/2023 05:26:32,29.64,,,,,,
2359,07/21/2023 05:36:32,29.77,,,,,,
2360,07/21/2023 05:46:32,29.43,,,,,,
2361,07/21/2023 05:56:32,29.43,,,,,,
2362,07/21/2023 06:06:32,29.64,,,,,,
2363,07/21/2023 06:16:32,29.64,,,,,,
2364,07/21/2023 06:26:32,29.81,,,,,,
2365,07/21/2023 06:36:32,29.34,,,,,,
2366,07/21/2023 06:46:32,29.51,,,,,,
2367,07/21/2023 06:56:32,29.60,,,,,,
2368,07/21/2023 07:06:32,29.81,,,,,,
2369,07/21/2023 07:16:32,29.34,,,,,,
2370,07/21/2023 07:26:32,29.51,,,,,,
2371,07/21/2023 07:36:32,29.64,,,,,,
2372,07/21/2023 07:46:32,29.64,,,,,,
2373,07/21/2023 07:56:32,29.38,,,,,,
2374,07/21/2023 08:06:32,29.60,,,,,,
2375,07/21/2023 08:16:32,29.81,,,,,,
2376,07/21/2023 08:26:32,29.43,,,,,,
2377,07/21/2023 08:36:32,29.56,,,,,,
2378,07/21/2023 08:46:32,29.73,,,,,,
2379,07/21/2023 08:56:32,29.64,,,,,,
2380,07/21/2023 09:06:32,29.43,,,,,,
2381,07/21/2023 09:16:32,29.73,,,,,,
2382,07/21/2023 09:26:32,29.68,,,,,,
2383,07/21/2023 09:36:32,29.51,,,,,,
2384,07/21/2023 09:46:32,29.86,,,,,,
2385,07/21/2023 09:56:32,29.56,,,,,,
2386,07/21/2023 10:06:32,29.56,,,,,,
2387,07/21/2023 10:16:32,29.77,,,,,,
2388,07/21/2023 10:26:32,29.43,,,,,,
2389,07/21/2023 10:36:32,29.81,,,,,,
2390,07/21/2023 10:46:32,29.56,,,,,,
2391,07/21/2023 10:56:32,29.56,,,,,,
2392,07/21/2023 11:06:32,29.73,,,,,,
2393,07/21/2023 11:16:32,29.43,,,,,,
2394,07/21/2023 11:26:32,29.73,,,,,,
2395,07/21/2023 11:36:32,29.64,,,,,,
2396,07/21/2023 11:46:32,29.43,,,,,,
2397,07/21/2023 11:56:32,29.81,,,,,,
2398,07/21/2023 12:06:32,29.64,,,,,,
2399,07/21/2023 12:16:32,29.47,,,,,,
2400,07/21/2023 12:26:32,29.81,,,,,,
2401,07/21/2023 12:36:32,29.47,,,,,,
2402,07/21/2023 12:46:32,29.86,,,,,,
2403,07/21/2023 12:56:32,29.73,,,,,,
2404,07/21/2023 13:06:32,29.51,,,,,,
2405,07/21/2023 13:16:32,29.43,,,,,,
2406,07/21/2023 13:26:32,29.73,,,,,,
2407,07/21/2023 13:36:32,29.38,,,,,,
2408,07/21/2023 13:46:32,29.68,,,,,,
2409,07/21/2023 13:56:32,29.64,,,,,,
2410,07/21/2023 14:06:32,29.38,,,,,,
2411,07/21/2023 14:16:32,29.77,,,,,,
2412,07/21/2023 14:26:32,29.60,,,,,,
2413,07/21/2023 14:36:32,29.47,,,,,,
2414,07/21/2023 14:46:32,29.77,,,,,,
2415,07/21/2023 14:56:32,29.47,,,,,,
2416,07/21/2023 15:06:32,29.77,,,,,,
2417,07/21/2023 15:16:32,29.43,,,,,,
2418,07/21/2023 15:26:32,29.77,,,,,,
2419,07/21/2023 15:36:32,29.60,,,,,,
2420,07/21/2023 15:46:32,29.56,,,,,,
2421,07/21/2023 15:56:32,29.73,,,,,,
2422,07/21/2023 16:06:32,29.43,,,,,,
2423,07/21/2023 16:16:32,29.77,,,,,,
2424,07/21/2023 16:26:32,29.60,,,,,,
2425,07/21/2023 16:36:32,29.47,,,,,,
2426,07/21/2023 16:46:32,29.77,,,,,,
2427,07/21/2023 16:56:32,29.47,,,,,,
2428,07/21/2023 17:06:32,29.56,,,,,,
2429,07/21/2023 17:16:32,29.64,,,,,,
2430,07/21/2023 17:26:32,29.34,,,,,,
2431,07/21/2023 17:36:32,29.68,,,,,,
2432,07/21/2023 17:46:32,29.43,,,,,,
2433,07/21/2023 17:56:32,29.60,,,,,,
2434,07/21/2023 18:06:32,29.60,,,,,,
2435,07/21/2023 18:16:32,29.38,,,,,,
2436,07/21/2023 18:26:32,29.73,,,,,,
2437,07/21/2023 18:36:32,29.43,,,,,,
2438,07/21/2023 18:46:32,29.60,,,,,,
2439,07/21/2023 18:56:32,29.56,,,,,,
2440,07/21/2023 19:06:32,29.43,,,,,,
2441,07/21/2023 19:16:32,29.77,,,,,,
2442,07/21/2023 19:26:32,29.47,,,,,,
2443,07/21/2023 19:36:32,29.56,,,,,,
2444,07/21/2023 19:46:32,29.64,,,,,,
2445,07/21/2023 19:56:32,29.43,,,,,,
2446,07/21/2023 20:06:32,29.73,,,,,,
2447,07/21/2023 20:16:32,29.43,,,,,,
2448,07/21/2023 20:26:32,29.56,,,,,,
2449,07/21/2023 20:36:32,29.64,,,,,,
2450,07/21/2023 20:46:32,29.34,,,,,,
2451,07/21/2023 20:56:32,29.68,,,,,,
2452,07/21/2023 21:06:32,29.38,,,,,,
2453,07/21/2023 21:16:32,29.51,,,,,,
2454,07/21/2023 21:26:32,29.60,,,,,,
2455,07/21/2023 21:36:32,29.38,,,,,,
2456,07/21/2023 21:46:32,29.73,,,,,,
2457,07/21/2023 21:56:32,29.38,,,,,,
2458,07/21/2023 22:06:32,29.51,,,,,,
2459,07/21/2023 22:16:32,29.68,,,,,,
2460,07/21/2023 22:26:32,29.34,,,,,,
2461,07/21/2023 22:36:32,29.68,,,,,,
2462,07/21/2023 22:46:32,29.51,,,,,,
2463,07/21/2023 22:56:32,29.51,,,,,,
2464,07/21/2023 23:06:32,29.73,,,,,,
2465,07/21/2023 23:16:32,29.38,,,,,,
2466,07/21/2023 23:26:32,29.68,,,,,,
2467,07/21/2023 23:36:32,29.51,,,,,,
2468,07/21/2023 23:46:32,29.51,,,,,,
2469,07/21/2023 23:56:32,29.73,,,,,,
2470,07/22/2023 00:06:32,29.38,,,,,,
2471,07/22/2023 00:16:32,29.68,,,,,,
2472,07/22/2023 00:26:32,29.51,,,,,,
2473,07/22/2023 00:36:32,29.47,,,,,,
2474,07/22/2023 00:46:32,29.68,,,,,,
2475,07/22/2023 00:56:32,29.34,,,,,,
2476,07/22/2023 01:06:32,29.68,,,,,,
2477,07/22/2023 01:16:32,29.47,,,,,,
2478,07/22/2023 01:26:32,29.56,,,,,,
2479,07/22/2023 01:36:32,29.60,,,,,,
2480,07/22/2023 01:46:32,29.34,,,,,,
2481,07/22/2023 01:56:32,29.73,,,,,,
2482,07/22/2023 02:06:32,29.47,,,,,,
2483,07/22/2023 02:16:32,29.51,,,,,,
2484,07/22/2023 02:26:32,29.51,,,,,,
2485,07/22/2023 02:36:32,29.43,,,,,,
2486,07/22/2023 02:46:32,29.77,,,,,,
2487,07/22/2023 02:56:32,29.47,,,,,,
2488,07/22/2023 03:06:32,29.56,,,,,,
2489,07/22/2023 03:16:32,29.60,,,,,,
2490,07/22/2023 03:26:32,29.43,,,,,,
2491,07/22/2023 03:36:32,29.73,,,,,,
2492,07/22/2023 03:46:32,29.38,,,,,,
2493,07/22/2023 03:56:32,29.64,,,,,,
2494,07/22/2023 04:06:32,29.51,,,,,,
2495,07/22/2023 04:16:32,29.43,,,,,,
2496,07/22/2023 04:26:32,29.68,,,,,,
2497,07/22/2023 04:36:32,29.38,,,,,,
2498,07/22/2023 04:46:32,29.60,,,,,,
2499,07/22/2023 04:56:32,29.47,,,,,,
2500,07/22/2023 05:06:32,29.51,,,,,,
2501,07/22/2023 05:16:32,29.64,,,,,,
2502,07/22/2023 05:26:32,29.34,,,,,,
2503,07/22/2023 05:36:32,29.68,,,,,,
2504,07/22/2023 05:46:32,29.47,,,,,,
2505,07/22/2023 05:56:32,29.51,,,,,,
2506,07/22/2023 06:06:32,29.68,,,,,,
2507,07/22/2023 06:16:32,29.34,,,,,,
2508,07/22/2023 06:26:32,29.73,,,,,,
2509,07/22/2023 06:36:32,29.43,,,,,,
2510,07/22/2023 06:46:32,29.51,,,,,,
2511,07/22/2023 06:56:32,29.68,,,,,,
2512,07/22/2023 07:06:32,29.38,,,,,,
2513,07/22/2023 07:16:32,29.68,,,,,,
2514,07/22/2023 07:26:32,29.47,,,,,,
2515,07/22/2023 07:36:32,29.51,,,,,,
2516,07/22/2023 07:46:32,29.73,,,,,,
2517,07/22/2023 07:56:32,29.34,,,,,,
2518,07/22/2023 08:06:32,29.64,,,,,,
2519,07/22/2023 08:16:32,29.60,,,,,,
2520,07/22/2023 08:26:32,29.51,,,,,,
2521,07/22/2023 08:36:32,29.73,,,,,,
2522,07/22/2023 08:46:32,29.43,,,,,,
2523,07/22/2023 08:56:32,29.51,,,,,,
2524,07/22/2023 09:06:32,29.64,,,,,,
2525,07/22/2023 09:16:32,29.51,,,,,,
2526,07/22/2023 09:26:32,29.34,,,,,,
2527,07/22/2023 09:36:32,29.43,,,,,,
2528,07/22/2023 09:46:32,29.43,,,,,,
2529,07/22/2023 09:56:32,29.43,,,,,,
2530,07/22/2023 10:06:32,29.47,,,,,,
2531,07/22/2023 10:16:32,29.47,,,,,,
2532,07/22/2023 10:26:32,29.47,,,,,,
2533,07/22/2023 10:36:32,29.51,,,,,,
2534,07/22/2023 10:46:32,29.43,,,,,,
2535,07/22/2023 10:56:32,29.47,,,,,,
2536,07/22/2023 11:06:32,29.47,,,,,,
2537,07/22/2023 11:16:32,29.51,,,,,,
2538,07/22/2023 11:26:32,29.43,,,,,,
2539,07/22/2023 11:36:32,29.43,,,,,,
2540,07/22/2023 11:46:32,29.51,,,,,,
2541,07/22/2023 11:56:32,29.47,,,,,,
2542,07/22/2023 12:06:32,29.43,,,,,,
2543,07/22/2023 12:16:32,29.51,,,,,,
2544,07/22/2023 12:26:32,29.56,,,,,,
2545,07/22/2023 12:36:32,29.64,,,,,,
2546,07/22/2023 12:46:32,29.60,,,,,,
2547,07/22/2023 12:56:32,29.60,,,,,,
2548,07/22/2023 13:06:32,29.56,,,,,,
2549,07/22/2023 13:16:32,29.64,,,,,,
2550,07/22/2023 13:26:32,29.68,,,,,,
2551,07/22/2023 13:36:32,29.64,,,,,,
2552,07/22/2023 13:46:32,29.64,,,,,,
2553,07/22/2023 13:56:32,29.60,,,,,,
2554,07/22/2023 14:06:32,29.60,,,,,,
2555,07/22/2023 14:16:32,29.60,,,,,,
2556,07/22/2023 14:26:32,29.68,,,,,,
2557,07/22/2023 14:36:32,29.68,,,,,,
2558,07/22/2023 14:46:32,29.68,,,,,,
2559,07/22/2023 14:56:32,29.73,,,,,,
2560,07/22/2023 15:06:32,29.68,,,,,,
2561,07/22/2023 15:16:32,29.73,,,,,,
2562,07/22/2023 15:26:32,29.68,,,,,,
2563,07/22/2023 15:36:32,29.64,,,,,,
2564,07/22/2023 15:46:32,29.60,,,,,,
2565,07/22/2023 15:56:32,29.51,,,,,,
2566,07/22/2023 16:06:32,29.51,,,,,,
2567,07/22/2023 16:16:32,29.43,,,,,,
2568,07/22/2023 16:26:32,29.47,,,,,,
2569,07/22/2023 16:36:32,29.38,,,,,,
2570,07/22/2023 16:46:32,29.43,,,,,,
2571,07/22/2023 16:56:32,29.43,,,,,,
2572,07/22/2023 17:06:32,29.38,,,,,,
2573,07/22/2023 17:16:32,29.34,,,,,,
2574,07/22/2023 17:26:32,29.26,,,,,,
2575,07/22/2023 17:36:32,29.26,,,,,,
2576,07/22/2023 17:46:32,29.21,,,,,,
2577,07/22/2023 17:56:32,29.17,,,,,,
2578,07/22/2023 18:06:32,29.21,,,,,,
2579,07/22/2023 18:16:32,29.21,,,,,,
2580,07/22/2023 18:26:32,29.17,,,,,,
2581,07/22/2023 18:36:32,29.13,,,,,,
2582,07/22/2023 18:46:32,29.13,,,,,,
2583,07/22/2023 18:56:32,29.17,,,,,,
2584,07/22/2023 19:06:32,29.08,,,,,,
2585,07/22/2023 19:16:32,29.08,,,,,,
2586,07/22/2023 19:26:32,29.08,,,,,,
2587,07/22/2023 19:36:32,29.08,,,,,,
2588,07/22/2023 19:46:32,29.04,,,,,,
2589,07/22/2023 19:56:32,29.04,,,,,,
2590,07/22/2023 20:06:32,29.00,,,,,,
2591,07/22/2023 20:16:32,29.00,,,,,,
2592,07/22/2023 20:26:32,29.00,,,,,,
2593,07/22/2023 20:36:32,29.00,,,,,,
2594,07/22/2023 20:46:32,29.00,,,,,,
2595,07/22/2023 20:56:32,29.04,,,,,,
2596,07/22/2023 21:06:32,29.04,,,,,,
2597,07/22/2023 21:16:32,29.08,,,,,,
2598,07/22/2023 21:26:32,29.08,,,,,,
2599,07/22/2023 21:36:32,29.13,,,,,,
2600,07/22/2023 21:46:32,29.17,,,,,,
2601,07/22/2023 21:56:32,29.17,,,,,,
2602,07/22/2023 22:06:32,29.21,,,,,,
2603,07/22/2023 22:16:32,29.17,,,,,,
2604,07/22/2023 22:26:32,29.17,,,,,,
2605,07/22/2023 22:36:32,29.21,,,,,,
2606,07/22/2023 22:46:32,29.17,,,,,,
2607,07/22/2023 22:56:32,29.21,,,,,,
2608,07/22/2023 23:06:32,29.17,,,,,,
2609,07/22/2023 23:16:32,29.17,,,,,,
2610,07/22/2023 23:26:32,29.21,,,,,,
2611,07/22/2023 23:36:32,29.21,,,,,,
2612,07/22/2023 23:46:32,29.21,,,,,,
2613,07/22/2023 23:56:32,29.21,,,,,,
2614,07/23/2023 00:06:32,29.30,,,,,,
2615,07/23/2023 00:16:32,29.21,,,,,,
2616,07/23/2023 00:26:32,29.30,,,,,,
2617,07/23/2023 00:36:32,29.30,,,,,,
2618,07/23/2023 00:46:32,29.26,,,,,,
2619,07/23/2023 00:56:32,29.30,,,,,,
2620,07/23/2023 01:06:32,29.26,,,,,,
2621,07/23/2023 01:16:32,29.30,,,,,,
2622,07/23/2023 01:26:32,29.30,,,,,,
2623,07/23/2023 01:36:32,29.26,,,,,,
2624,07/23/2023 01:46:32,29.26,,,,,,
2625,07/23/2023 01:56:32,29.21,,,,,,
2626,07/23/2023 02:06:32,29.21,,,,,,
2627,07/23/2023 02:16:32,29.17,,,,,,
2628,07/23/2023 02:26:32,29.17,,,,,,
2629,07/23/2023 02:36:32,29.17,,,,,,
2630,07/23/2023 02:46:32,29.17,,,,,,
2631,07/23/2023 02:56:32,29.17,,,,,,
2632,07/23/2023 03:06:32,29.17,,,,,,
2633,07/23/2023 03:16:32,29.17,,,,,,
2634,07/23/2023 03:26:32,29.17,,,,,,
2635,07/23/2023 03:36:32,29.13,,,,,,
2636,07/23/2023 03:46:32,29.13,,,,,,
2637,07/23/2023 03:56:32,29.13,,,,,,
2638,07/23/2023 04:06:32,29.08,,,,,,
2639,07/23/2023 04:16:32,29.08,,,,,,
2640,07/23/2023 04:26:32,29.13,,,,,,
2641,07/23/2023 04:36:32,29.08,,,,,,
2642,07/23/2023 04:46:32,29.13,,,,,,
2643,07/23/2023 04:56:32,29.04,,,,,,
2644,07/23/2023 05:06:32,29.04,,,,,,
2645,07/23/2023 05:16:32,28.95,,,,,,
2646,07/23/2023 05:26:32,29.04,,,,,,
2647,07/23/2023 05:36:32,28.95,,,,,,
2648,07/23/2023 05:46:32,28.95,,,,,,
2649,07/23/2023 05:56:32,28.95,,,,,,
2650,07/23/2023 06:06:32,28.95,,,,,,
2651,07/23/2023 06:16:32,29.00,,,,,,
2652,07/23/2023 06:26:32,29.00,,,,,,
2653,07/23/2023 06:36:32,29.00,,,,,,
2654,07/23/2023 06:46:32,28.95,,,,,,
2655,07/23/2023 06:56:32,28.95,,,,,,
2656,07/23/2023 07:06:32,29.04,,,,,,
2657,07/23/2023 07:16:32,29.04,,,,,,
2658,07/23/2023 07:26:32,29.17,,,,,,
2659,07/23/2023 07:36:32,29.17,,,,,,
2660,07/23/2023 07:46:32,29.21,,,,,,
2661,07/23/2023 07:56:32,29.26,,,,,,
2662,07/23/2023 08:06:32,29.34,,,,,,
2663,07/23/2023 08:16:32,29.38,,,,,,
2664,07/23/2023 08:26:32,29.43,,,,,,
2665,07/23/2023 08:36:32,29.43,,,,,,
2666,07/23/2023 08:46:32,29.47,,,,,,
2667,07/23/2023 08:56:32,29.56,,,,,,
2668,07/23/2023 09:06:32,29.64,,,,,,
2669,07/23/2023 09:16:32,29.60,,,,,,
2670,07/23/2023 09:26:32,29.64,,,,,,
2671,07/23/2023 09:36:32,29.68,,,,,,
2672,07/23/2023 09:46:32,29.73,,,,,,
2673,07/23/2023 09:56:32,29.73,,,,,,
2674,07/23/2023 10:06:32,29.73,,,,,,
2675,07/23/2023 10:16:32,29.77,,,,,,
2676,07/23/2023 10:26:32,29.86,,,,,,
2677,07/23/2023 10:36:32,29.86,,,,,,
2678,07/23/2023 10:46:32,29.94,,,,,,
2679,07/23/2023 10:56:32,29.94,,,,,,
2680,07/23/2023 11:06:32,29.51,,,,,,
2681,07/23/2023 11:16:32,29.60,,,,,,
2682,07/23/2023 11:26:32,29.68,,,,,,
2683,07/23/2023 11:36:32,29.81,,,,,,
2684,07/23/2023 11:46:32,29.86,,,,,,
2685,07/23/2023 11:56:32,29.94,,,,,,
2686,07/23/2023 12:06:32,29.98,,,,,,
2687,07/23/2023 12:16:32,29.60,,,,,,
2688,07/23/2023 12:26:32,29.60,,,,,,
2689,07/23/2023 12:36:32,29.77,,,,,,
2690,07/23/2023 12:46:32,29.90,,,,,,
2691,07/23/2023 12:56:32,29.94,,,,,,
2692,07/23/2023 13:06:32,30.03,,,,,,
2693,07/23/2023 13:16:32,29.47,,,,,,
2694,07/23/2023 13:26:32,29.64,,,,,,
2695,07/23/2023 13:36:32,29.86,,,,,,
2696,07/23/2023 13:46:32,29.94,,,,,,
2697,07/23/2023 13:56:32,30.07,,,,,,
2698,07/23/2023 14:06:32,29.77,,,,,,
2699,07/23/2023 14:16:32,29.51,,,,,,
2700,07/23/2023 14:26:32,29.64,,,,,,
